File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
./ggml/src/ggml-sycl/ggml-sycl.cpp,3268,42,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,            dpct::atomic_fetch_add<sycl::access::address_space::generic_space>(,2a85b6c8d553094c736c19ed668dab803df73e007b28af0c052a877cb25d6a44,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/gla.cpp,37,36,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,                item.barrier(sycl::access::fence_space::local_space);  //sync threads,6769d0beac60857859ae2decf5865cfeb86551a9f85ed7573fb39558d9e14ae9,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/gla.cpp,41,36,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,                item.barrier(sycl::access::fence_space::local_space);  //sync threads,6769d0beac60857859ae2decf5865cfeb86551a9f85ed7573fb39558d9e14ae9,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/norm.cpp,42,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/norm.cpp,187,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/norm.cpp,232,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/softmax.cpp,60,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/softmax.cpp,65,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/softmax.cpp,89,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/softmax.cpp,96,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/softmax.cpp,101,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,39,28,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,    item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,43,28,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,    item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,50,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,57,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,132,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,140,32,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,        item_ct1.barrier(sycl::access::fence_space::local_space);,64f0c855e93835df898d1fdaf0365e9016b9092a8e827334c2fc5622d1f71707,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,218,78,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"                        item_ct1, (float*)shared_mem_acc.get_multi_ptr<sycl::access::decorated::no>().get()",63f1e29ba5a6cfd9dca80b2902e493d05d7e66c416f838ea9cdb1fad48074471,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,231,78,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"                        item_ct1, (float*)shared_mem_acc.get_multi_ptr<sycl::access::decorated::no>().get()",63f1e29ba5a6cfd9dca80b2902e493d05d7e66c416f838ea9cdb1fad48074471,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,275,78,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"                        item_ct1, (float*)shared_mem_acc.get_multi_ptr<sycl::access::decorated::no>().get()",63f1e29ba5a6cfd9dca80b2902e493d05d7e66c416f838ea9cdb1fad48074471,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-sycl/wkv.cpp,288,78,4,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!).","Set up the correct permissions (e.g., using setuid()) and try to open the file directly.",,CWE-362/CWE-367!,"                        item_ct1, (float*)shared_mem_acc.get_multi_ptr<sycl::access::decorated::no>().get()",63f1e29ba5a6cfd9dca80b2902e493d05d7e66c416f838ea9cdb1fad48074471,2.0.19,FF1030,https://cwe.mitre.org/data/definitions/362.htmlhttps://cwe.mitre.org/data/definitions/367.html
./ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp,147,9,4,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"        execl(""/bin/sh"", ""sh"", ""-c"", command.c_str(), (char*) nullptr);",93240f5ae34f3a0f6dfefc0139ea6bc12f3902f22c28ff5c6e5e74fa8b74d896,2.0.19,FF1043,https://cwe.mitre.org/data/definitions/78.html
./ggml/src/ggml.c,174,9,4,4,shell,execlp,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"        execlp(""gdb"", ""gdb"", ""--batch"",",3b5a1d03c22871254fdbe4dffa2a47bc55d30383ff0a4b31d2bfddd9a15009a3,2.0.19,FF1043,https://cwe.mitre.org/data/definitions/78.html
./ggml/src/ggml.c,182,9,4,4,shell,execlp,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"        execlp(""lldb"", ""lldb"", ""--batch"",",949b6045814cf4b474daf16479770b6d8ac7dd7a348667b4655bbef1cec09ee3,2.0.19,FF1043,https://cwe.mitre.org/data/definitions/78.html
./ggml/src/ggml.c,222,5,4,4,format,vsnprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134).",Use a constant for the format specification.,,CWE-134,"    vsnprintf(message + offset, sizeof(message) - offset, fmt, args);",a2afd8815a440fad79f151ca9aa0c9eb67be1de6266ea4c157d59a9c52f2c9e4,2.0.19,FF1019,https://cwe.mitre.org/data/definitions/134.html
