File,Line,Severity,ID,Message,Verbose,CWE,Column,Info,Symbol
ggml/examples/gpt-2/main-alloc.cpp,138,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,22,,
ggml/examples/gpt-2/main-backend.cpp,1,information,missingInclude,"Include file: ""ggml.h"" not found.","Include file: ""ggml.h"" not found.",,0,,
ggml/examples/gpt-2/main-backend.cpp,2,information,missingInclude,"Include file: ""ggml-cpu.h"" not found.","Include file: ""ggml-cpu.h"" not found.",,0,,
ggml/examples/gpt-2/main-backend.cpp,3,information,missingInclude,"Include file: ""ggml-alloc.h"" not found.","Include file: ""ggml-alloc.h"" not found.",,0,,
ggml/examples/gpt-2/main-backend.cpp,4,information,missingInclude,"Include file: ""ggml-backend.h"" not found.","Include file: ""ggml-backend.h"" not found.",,0,,
ggml/examples/gpt-2/main-backend.cpp,14,information,missingInclude,"Include file: ""common.h"" not found.","Include file: ""common.h"" not found.",,0,,
ggml/examples/gpt-2/main-backend.cpp,15,information,missingInclude,"Include file: ""common-ggml.h"" not found.","Include file: ""common-ggml.h"" not found.",,0,,
ggml/examples/gpt-2/main-backend.cpp,17,information,missingIncludeSystem,Include file: <cassert> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cassert> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-backend.cpp,18,information,missingIncludeSystem,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-backend.cpp,19,information,missingIncludeSystem,Include file: <cstdio> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdio> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-backend.cpp,20,information,missingIncludeSystem,Include file: <cstring> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstring> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-backend.cpp,21,information,missingIncludeSystem,Include file: <fstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <fstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-backend.cpp,22,information,missingIncludeSystem,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-backend.cpp,23,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-backend.cpp,24,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-backend.cpp,873,style,knownConditionTrueFalse,"Condition '!gpt2_eval(model,allocr,params.n_threads,n_past,embd,logits)' is always false","Condition '!gpt2_eval(model,allocr,params.n_threads,n_past,embd,logits)' is always false",570,17,"Condition '!gpt2_eval(model,allocr,params.n_threads,n_past,embd,logits)' is always false",
ggml/examples/gpt-2/main-backend.cpp,873,style,knownConditionTrueFalse,"Condition '!gpt2_eval(model,allocr,params.n_threads,n_past,embd,logits)' is always false","Condition '!gpt2_eval(model,allocr,params.n_threads,n_past,embd,logits)' is always false",570,27,Calling function 'gpt2_eval' returns 1,
ggml/examples/gpt-2/main-backend.cpp,165,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,22,,
ggml/examples/gpt-2/main-backend.cpp,115,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-backend.cpp,126,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-backend.cpp,127,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-backend.cpp,128,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-backend.cpp,129,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-backend.cpp,130,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-backend.cpp,131,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-backend.cpp,149,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-backend.cpp,162,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,22,,
ggml/examples/gpt-2/main-backend.cpp,324,style,redundantInitialization,Redundant initialization for 'ctx'. The initialized value is overwritten before it is read.,Redundant initialization for 'ctx'. The initialized value is overwritten before it is read.,563,17,ctx is overwritten,ctx
ggml/examples/gpt-2/main-backend.cpp,313,style,redundantInitialization,Redundant initialization for 'ctx'. The initialized value is overwritten before it is read.,Redundant initialization for 'ctx'. The initialized value is overwritten before it is read.,563,20,ctx is initialized,ctx
ggml/examples/gpt-2/main-backend.cpp,240,style,shadowArgument,Local variable 'n_ctx' shadows outer argument,Local variable 'n_ctx' shadows outer argument,398,19,Shadow variable,n_ctx
ggml/examples/gpt-2/main-backend.cpp,103,style,shadowArgument,Local variable 'n_ctx' shadows outer argument,Local variable 'n_ctx' shadows outer argument,398,92,Shadowed declaration,n_ctx
ggml/examples/gpt-2/main-backend.cpp,313,style,shadowVariable,Local variable 'ctx' shadows outer variable,Local variable 'ctx' shadows outer variable,398,16,Shadow variable,ctx
ggml/examples/gpt-2/main-backend.cpp,184,style,shadowVariable,Local variable 'ctx' shadows outer variable,Local variable 'ctx' shadows outer variable,398,12,Shadowed declaration,ctx
ggml/examples/gpt-2/main-backend.cpp,335,style,shadowArgument,Local variable 'n_ctx' shadows outer argument,Local variable 'n_ctx' shadows outer argument,398,19,Shadow variable,n_ctx
ggml/examples/gpt-2/main-backend.cpp,103,style,shadowArgument,Local variable 'n_ctx' shadows outer argument,Local variable 'n_ctx' shadows outer argument,398,92,Shadowed declaration,n_ctx
ggml/examples/gpt-2/main-backend.cpp,7,information,missingInclude,"Include file: ""ggml-cuda.h"" not found.","Include file: ""ggml-cuda.h"" not found.",,0,,
ggml/examples/gpt-2/main-backend.cpp,11,information,missingInclude,"Include file: ""ggml-metal.h"" not found.","Include file: ""ggml-metal.h"" not found.",,0,,
ggml/examples/gpt-2/main-batched.cpp,1,information,missingInclude,"Include file: ""ggml.h"" not found.","Include file: ""ggml.h"" not found.",,0,,
ggml/examples/gpt-2/main-batched.cpp,2,information,missingInclude,"Include file: ""ggml-cpu.h"" not found.","Include file: ""ggml-cpu.h"" not found.",,0,,
ggml/examples/gpt-2/main-batched.cpp,3,information,missingInclude,"Include file: ""ggml-alloc.h"" not found.","Include file: ""ggml-alloc.h"" not found.",,0,,
ggml/examples/gpt-2/main-batched.cpp,4,information,missingInclude,"Include file: ""ggml-backend.h"" not found.","Include file: ""ggml-backend.h"" not found.",,0,,
ggml/examples/gpt-2/main-batched.cpp,14,information,missingInclude,"Include file: ""common.h"" not found.","Include file: ""common.h"" not found.",,0,,
ggml/examples/gpt-2/main-batched.cpp,15,information,missingInclude,"Include file: ""common-ggml.h"" not found.","Include file: ""common-ggml.h"" not found.",,0,,
ggml/examples/gpt-2/main-batched.cpp,17,information,missingIncludeSystem,Include file: <cassert> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cassert> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,18,information,missingIncludeSystem,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,19,information,missingIncludeSystem,Include file: <cstdio> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdio> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,20,information,missingIncludeSystem,Include file: <cstring> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstring> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,21,information,missingIncludeSystem,Include file: <fstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <fstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,22,information,missingIncludeSystem,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,23,information,missingIncludeSystem,Include file: <set> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <set> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,24,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,25,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
ggml/examples/gpt-2/main-batched.cpp,212,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,22,,
ggml/examples/gpt-2/main-batched.cpp,848,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,22,,
ggml/examples/gpt-2/main-batched.cpp,850,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,23,,
ggml/examples/gpt-2/main-batched.cpp,853,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,20,,
ggml/examples/gpt-2/main-batched.cpp,854,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,20,,
ggml/examples/gpt-2/main-batched.cpp,855,style,cstyleCast,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",398,20,,
ggml/examples/gpt-2/main-batched.cpp,162,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-batched.cpp,173,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-batched.cpp,174,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-batched.cpp,175,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-batched.cpp,176,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-batched.cpp,177,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-batched.cpp,178,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-batched.cpp,196,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,18,,
ggml/examples/gpt-2/main-batched.cpp,209,warning,dangerousTypeCast,"Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast","Potentially invalid type conversion in old-style C cast, clarify/fix with C++ cast",398,22,,
ggml/examples/gpt-2/main-batched.cpp,238,style,shadowArgument,Local variable 'n_ctx' shadows outer argument,Local variable 'n_ctx' shadows outer argument,398,19,Shadow variable,n_ctx
ggml/examples/gpt-2/main-batched.cpp,150,style,shadowArgument,Local variable 'n_ctx' shadows outer argument,Local variable 'n_ctx' shadows outer argument,398,92,Shadowed declaration,n_ctx
ggml/examples/gpt-2/main-batched.cpp,331,style,shadowArgument,Local variable 'n_ctx' shadows outer argument,Local variable 'n_ctx' shadows outer argument,398,19,Shadow variable,n_ctx
ggml/examples/gpt-2/main-batched.cpp,150,style,shadowArgument,Local variable 'n_ctx' shadows outer argument,Local variable 'n_ctx' shadows outer argument,398,92,Shadowed declaration,n_ctx
