File,Line,Severity,ID,Message,Verbose,CWE,Column,Info,Symbol
btop/src/btop.cpp,33,information,missingIncludeSystem,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cmath> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,34,information,missingIncludeSystem,Include file: <iostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <iostream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,35,information,missingIncludeSystem,Include file: <exception> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <exception> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,36,information,missingIncludeSystem,Include file: <tuple> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <tuple> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,37,information,missingIncludeSystem,Include file: <regex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <regex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,38,information,missingIncludeSystem,Include file: <chrono> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <chrono> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,39,information,missingIncludeSystem,Include file: <utility> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <utility> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,40,information,missingIncludeSystem,Include file: <variant> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <variant> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,41,information,missingIncludeSystem,Include file: <semaphore> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <semaphore> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.hpp,5,information,missingIncludeSystem,Include file: <cstdint> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdint> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.hpp,6,information,missingIncludeSystem,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.hpp,7,information,missingIncludeSystem,Include file: <optional> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <optional> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.hpp,8,information,missingIncludeSystem,Include file: <span> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <span> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.hpp,9,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.hpp,10,information,missingIncludeSystem,Include file: <variant> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <variant> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,21,information,missingIncludeSystem,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,22,information,missingIncludeSystem,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,23,information,missingIncludeSystem,Include file: <deque> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <deque> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,24,information,missingIncludeSystem,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,25,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,26,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,27,information,missingIncludeSystem,Include file: <tuple> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <tuple> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,28,information,missingIncludeSystem,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,29,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,31,information,missingIncludeSystem,Include file: <unistd.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unistd.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,35,information,missingIncludeSystem,Include file: <net/if.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <net/if.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,36,information,missingIncludeSystem,Include file: <ifaddrs.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <ifaddrs.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,25,information,missingIncludeSystem,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,26,information,missingIncludeSystem,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,27,information,missingIncludeSystem,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,28,information,missingIncludeSystem,Include file: <chrono> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <chrono> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,29,information,missingIncludeSystem,Include file: <cstdint> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <cstdint> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,30,information,missingIncludeSystem,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,31,information,missingIncludeSystem,Include file: <limits.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <limits.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,32,information,missingIncludeSystem,Include file: <pthread.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <pthread.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,33,information,missingIncludeSystem,Include file: <ranges> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <ranges> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,34,information,missingIncludeSystem,Include file: <regex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <regex> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,35,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,36,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,37,information,missingIncludeSystem,Include file: <thread> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <thread> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,38,information,missingIncludeSystem,Include file: <tuple> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <tuple> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,39,information,missingIncludeSystem,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,40,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,42,information,missingIncludeSystem,Include file: <source_location> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <source_location> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_tools.hpp,52,information,missingInclude,"Include file: ""fmt/core.h"" not found.","Include file: ""fmt/core.h"" not found.",,0,,
btop/src/btop_tools.hpp,53,information,missingInclude,"Include file: ""fmt/format.h"" not found.","Include file: ""fmt/format.h"" not found.",,0,,
btop/src/btop_config.hpp,21,information,missingIncludeSystem,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.hpp,22,information,missingIncludeSystem,Include file: <optional> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <optional> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.hpp,23,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.hpp,24,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.hpp,26,information,missingIncludeSystem,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_input.hpp,21,information,missingIncludeSystem,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_input.hpp,22,information,missingIncludeSystem,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_input.hpp,23,information,missingIncludeSystem,Include file: <deque> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <deque> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_input.hpp,24,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_input.hpp,25,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_input.hpp,26,information,missingIncludeSystem,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_theme.hpp,21,information,missingIncludeSystem,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_theme.hpp,22,information,missingIncludeSystem,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_theme.hpp,23,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_theme.hpp,24,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_theme.hpp,25,information,missingIncludeSystem,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_draw.hpp,21,information,missingIncludeSystem,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_draw.hpp,22,information,missingIncludeSystem,Include file: <deque> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <deque> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_draw.hpp,23,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_draw.hpp,24,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_draw.hpp,25,information,missingIncludeSystem,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <unordered_map> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_draw.hpp,26,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_menu.hpp,21,information,missingIncludeSystem,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_menu.hpp,22,information,missingIncludeSystem,Include file: <bitset> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <bitset> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_menu.hpp,23,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_menu.hpp,24,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_menu.hpp,25,information,missingIncludeSystem,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <vector> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,57,information,missingInclude,"Include file: ""fmt/core.h"" not found.","Include file: ""fmt/core.h"" not found.",,0,,
btop/src/btop.cpp,58,information,missingInclude,"Include file: ""fmt/ostream.h"" not found.","Include file: ""fmt/ostream.h"" not found.",,0,,
btop/src/btop.cpp,155,portability,AssignmentIntegerToAddress,Assigning an integer to a pointer is not portable.,"Assigning an integer (int/long/etc) to a pointer is not portable across different platforms and compilers. For example in 32-bit Windows and linux they are same width, but in 64-bit Windows and linux they are of different width. In worst case you end up assigning 64-bit integer to 32-bit pointer. The safe way is to store addresses only in pointer types (or typedefs like uintptr_t).",758,17,,
btop/src/btop.cpp,157,portability,AssignmentIntegerToAddress,Assigning an integer to a pointer is not portable.,"Assigning an integer (int/long/etc) to a pointer is not portable across different platforms and compilers. For example in 32-bit Windows and linux they are same width, but in 64-bit Windows and linux they are of different width. In worst case you end up assigning 64-bit integer to 32-bit pointer. The safe way is to store addresses only in pointer types (or typedefs like uintptr_t).",758,18,,
btop/src/btop.cpp,160,portability,AssignmentIntegerToAddress,Assigning an integer to a pointer is not portable.,"Assigning an integer (int/long/etc) to a pointer is not portable across different platforms and compilers. For example in 32-bit Windows and linux they are same width, but in 64-bit Windows and linux they are of different width. In worst case you end up assigning 64-bit integer to 32-bit pointer. The safe way is to store addresses only in pointer types (or typedefs like uintptr_t).",758,20,,
btop/src/btop.cpp,161,portability,AssignmentIntegerToAddress,Assigning an integer to a pointer is not portable.,"Assigning an integer (int/long/etc) to a pointer is not portable across different platforms and compilers. For example in 32-bit Windows and linux they are same width, but in 64-bit Windows and linux they are of different width. In worst case you end up assigning 64-bit integer to 32-bit pointer. The safe way is to store addresses only in pointer types (or typedefs like uintptr_t).",758,21,,
btop/src/btop.cpp,684,style,selfAssignment,"Redundant assignment of '""box""' to itself.","Redundant assignment of '""box""' to itself.",398,14,,"""box"""
btop/src/btop.cpp,684,style,selfAssignment,"Redundant assignment of '""collect""' to itself.","Redundant assignment of '""collect""' to itself.",398,35,,"""collect"""
btop/src/btop.cpp,684,style,selfAssignment,"Redundant assignment of '""draw""' to itself.","Redundant assignment of '""draw""' to itself.",398,57,,"""draw"""
btop/src/btop_tools.hpp,219,performance,passedByValue,Function parameter 'str' should be passed by const reference.,Parameter 'str' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,398,30,Function parameter 'str' should be passed by const reference.,str
btop/src/btop_tools.hpp,222,performance,passedByValue,Function parameter 'str' should be passed by const reference.,Parameter 'str' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,398,31,Function parameter 'str' should be passed by const reference.,str
btop/src/btop.cpp,919,style,constVariableReference,Variable 'l' can be declared as reference to const,Variable 'l' can be declared as reference to const,398,18,Variable 'l' can be declared as reference to const,l
btop/src/btop.cpp,44,information,missingIncludeSystem,Include file: <CoreFoundation/CoreFoundation.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <CoreFoundation/CoreFoundation.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,45,information,missingIncludeSystem,Include file: <mach-o/dyld.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <mach-o/dyld.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop.cpp,46,information,missingIncludeSystem,Include file: <limits.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <limits.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,40,information,missingIncludeSystem,Include file: <kvm.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <kvm.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_shared.hpp,99,style,functionConst,Technically the member function 'Shared::KvmDeleter::operator()' can be const.,The member function 'Shared::KvmDeleter::operator()' can be made a const function. Making this function 'const' should not cause compiler errors. Even though the function can be made const function technically it may not make sense conceptually. Think about your design and the task of the function first - is it a function that must not change object internal state?,398,8,,Shared::KvmDeleter::operator()
btop/src/btop.cpp,27,information,missingIncludeSystem,Include file: <pthread_np.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <pthread_np.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,5,information,missingIncludeSystem,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <algorithm> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,6,information,missingIncludeSystem,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,7,information,missingIncludeSystem,Include file: <optional> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <optional> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,8,information,missingIncludeSystem,Include file: <span> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <span> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,9,information,missingIncludeSystem,Include file: <stdexcept> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <stdexcept> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,10,information,missingIncludeSystem,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,11,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,13,information,missingIncludeSystem,Include file: <fmt/base.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <fmt/base.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,14,information,missingIncludeSystem,Include file: <fmt/format.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <fmt/format.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_cli.cpp,17,information,missingInclude,"Include file: ""config.h"" not found.","Include file: ""config.h"" not found.",,0,,
btop/src/btop_cli.cpp,102,style,shadowVariable,Local variable 'arg' shadows outer variable,Local variable 'arg' shadows outer variable,398,10,Shadow variable,arg
btop/src/btop_cli.cpp,49,style,shadowVariable,Local variable 'arg' shadows outer variable,Local variable 'arg' shadows outer variable,398,9,Shadowed declaration,arg
btop/src/btop_cli.cpp,120,style,shadowVariable,Local variable 'arg' shadows outer variable,Local variable 'arg' shadows outer variable,398,10,Shadow variable,arg
btop/src/btop_cli.cpp,49,style,shadowVariable,Local variable 'arg' shadows outer variable,Local variable 'arg' shadows outer variable,398,9,Shadowed declaration,arg
btop/src/btop_cli.cpp,131,style,shadowVariable,Local variable 'arg' shadows outer variable,Local variable 'arg' shadows outer variable,398,10,Shadow variable,arg
btop/src/btop_cli.cpp,49,style,shadowVariable,Local variable 'arg' shadows outer variable,Local variable 'arg' shadows outer variable,398,9,Shadowed declaration,arg
btop/src/btop_cli.cpp,151,style,shadowVariable,Local variable 'arg' shadows outer variable,Local variable 'arg' shadows outer variable,398,10,Shadow variable,arg
btop/src/btop_cli.cpp,49,style,shadowVariable,Local variable 'arg' shadows outer variable,Local variable 'arg' shadows outer variable,398,9,Shadowed declaration,arg
btop/src/btop_config.cpp,19,information,missingIncludeSystem,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <array> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,20,information,missingIncludeSystem,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <atomic> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,21,information,missingIncludeSystem,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <filesystem> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,22,information,missingIncludeSystem,Include file: <fstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <fstream> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,23,information,missingIncludeSystem,Include file: <locale> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <locale> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,24,information,missingIncludeSystem,Include file: <optional> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <optional> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,25,information,missingIncludeSystem,Include file: <ranges> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <ranges> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,26,information,missingIncludeSystem,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <string_view> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,27,information,missingIncludeSystem,Include file: <utility> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <utility> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,29,information,missingIncludeSystem,Include file: <fmt/core.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <fmt/core.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
btop/src/btop_config.cpp,30,information,missingIncludeSystem,Include file: <sys/statvfs.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: <sys/statvfs.h> not found. Please note: Cppcheck does not need standard library headers to get proper results.,,0,,
